KEM,Cert,Iteration,Time
qkd_bikel3,rsa_2048,35,715.11
qkd_bikel3,rsa_2048,36,766.50
qkd_bikel3,rsa_2048,37,796.64
qkd_bikel3,rsa_2048,38,792.80
qkd_bikel3,rsa_2048,39,957.62
qkd_bikel3,rsa_2048,40,919.13
qkd_bikel3,rsa_2048,41,802.23
qkd_bikel3,rsa_2048,42,863.07
qkd_bikel3,rsa_2048,43,838.22
qkd_bikel3,rsa_2048,44,727.11
qkd_bikel3,rsa_2048,45,741.73
qkd_bikel3,rsa_2048,46,792.80
qkd_bikel3,rsa_2048,47,793.08
qkd_bikel3,rsa_2048,48,784.11
qkd_bikel3,rsa_2048,49,825.48
qkd_bikel3,rsa_2048,50,771.64
qkd_bikel3,mldsa44,1,777.33
qkd_bikel3,mldsa44,2,766.17
qkd_bikel3,mldsa44,3,772.10
qkd_bikel3,mldsa44,4,781.83
qkd_bikel3,mldsa44,5,751.51
qkd_bikel3,mldsa44,6,726.65
qkd_bikel3,mldsa44,7,756.62
qkd_bikel3,mldsa44,8,741.20
qkd_bikel3,mldsa44,9,855.13
qkd_bikel3,mldsa44,10,785.34
qkd_bikel3,mldsa44,11,781.35
qkd_bikel3,mldsa44,12,771.79
qkd_bikel3,mldsa44,13,863.19
qkd_bikel3,mldsa44,14,772.53
qkd_bikel3,mldsa44,15,742.08
qkd_bikel3,mldsa44,16,731.25
qkd_bikel3,mldsa44,17,727.66
qkd_bikel3,mldsa44,18,762.85
qkd_bikel3,mldsa44,19,768.11
qkd_bikel3,mldsa44,20,794.08
qkd_bikel3,mldsa44,21,852.10
qkd_bikel3,mldsa44,22,805.97
qkd_bikel3,mldsa44,23,807.76
qkd_bikel3,mldsa44,24,789.29
qkd_bikel3,mldsa44,25,786.48
qkd_bikel3,mldsa44,26,792.16
qkd_bikel3,mldsa44,27,740.44
qkd_bikel3,mldsa44,28,767.27
qkd_bikel3,mldsa44,29,811.68
qkd_bikel3,mldsa44,30,789.00
qkd_bikel3,mldsa44,31,752.13
qkd_bikel3,mldsa44,32,762.31
qkd_bikel3,mldsa44,33,800.84
qkd_bikel3,mldsa44,34,804.20
qkd_bikel3,mldsa44,35,771.32
qkd_bikel3,mldsa44,36,732.24
qkd_bikel3,mldsa44,37,724.16
qkd_bikel3,mldsa44,38,742.26
qkd_bikel3,mldsa44,39,731.47
qkd_bikel3,mldsa44,40,744.51
qkd_bikel3,mldsa44,41,773.99
qkd_bikel3,mldsa44,42,811.79
qkd_bikel3,mldsa44,43,746.83
qkd_bikel3,mldsa44,44,806.89
qkd_bikel3,mldsa44,45,762.47
qkd_bikel3,mldsa44,46,810.87
qkd_bikel3,mldsa44,47,724.91
qkd_bikel3,mldsa44,48,901.19
qkd_bikel3,mldsa44,49,727.07
qkd_bikel3,mldsa44,50,755.55
qkd_bikel3,falcon512,1,762.47
qkd_bikel3,falcon512,2,764.59
qkd_bikel3,falcon512,3,765.32
qkd_bikel3,falcon512,4,776.71
qkd_bikel3,falcon512,5,790.73
qkd_bikel3,falcon512,6,768.14
qkd_bikel3,falcon512,7,760.80
qkd_bikel3,falcon512,8,822.53
qkd_bikel3,falcon512,9,756.86
qkd_bikel3,falcon512,10,765.99
qkd_bikel3,falcon512,11,831.70
qkd_bikel3,falcon512,12,740.38
qkd_bikel3,falcon512,13,791.00
qkd_bikel3,falcon512,14,791.86
qkd_bikel3,falcon512,15,749.79
qkd_bikel3,falcon512,16,760.94
qkd_bikel3,falcon512,17,773.39
qkd_bikel3,falcon512,18,736.78
qkd_bikel3,falcon512,19,726.20
qkd_bikel3,falcon512,20,851.01
qkd_bikel3,falcon512,21,787.63
qkd_bikel3,falcon512,22,829.27
qkd_bikel3,falcon512,23,796.76
qkd_bikel3,falcon512,24,837.10
qkd_bikel3,falcon512,25,834.31
qkd_bikel3,falcon512,26,786.13
qkd_bikel3,falcon512,27,864.92
qkd_bikel3,falcon512,28,734.52
qkd_bikel3,falcon512,29,730.88
qkd_bikel3,falcon512,30,723.91
qkd_bikel3,falcon512,31,731.83
qkd_bikel3,falcon512,32,794.11
qkd_bikel3,falcon512,33,769.93
qkd_bikel3,falcon512,34,769.00
qkd_bikel3,falcon512,35,761.43
qkd_bikel3,falcon512,36,797.53
qkd_bikel3,falcon512,37,798.55
qkd_bikel3,falcon512,38,757.88
qkd_bikel3,falcon512,39,727.44
qkd_bikel3,falcon512,40,718.86
qkd_bikel3,falcon512,41,715.26
qkd_bikel3,falcon512,42,759.91
qkd_bikel3,falcon512,43,790.39
qkd_bikel3,falcon512,44,774.81
qkd_bikel3,falcon512,45,767.13
qkd_bikel3,falcon512,46,958.26
qkd_bikel3,falcon512,47,1067.10
qkd_bikel3,falcon512,48,813.28
qkd_bikel3,falcon512,49,747.16
qkd_bikel3,falcon512,50,750.12
qkd_bikel5,rsa_2048,1,734.13
qkd_bikel5,rsa_2048,2,751.98
qkd_bikel5,rsa_2048,3,790.14
qkd_bikel5,rsa_2048,4,827.28
qkd_bikel5,rsa_2048,5,785.13
qkd_bikel5,rsa_2048,6,797.64
qkd_bikel5,rsa_2048,7,831.73
qkd_bikel5,rsa_2048,8,777.19
qkd_bikel5,rsa_2048,9,793.54
qkd_bikel5,rsa_2048,10,712.01
qkd_bikel5,rsa_2048,11,762.16
qkd_bikel5,rsa_2048,12,786.02
qkd_bikel5,rsa_2048,13,757.26
qkd_bikel5,rsa_2048,14,792.75
qkd_bikel5,rsa_2048,15,773.70
qkd_bikel5,rsa_2048,16,808.81
qkd_bikel5,rsa_2048,17,805.39
qkd_bikel5,rsa_2048,18,782.49
qkd_bikel5,rsa_2048,19,790.78
qkd_bikel5,rsa_2048,20,743.79
qkd_bikel5,rsa_2048,21,757.76
qkd_bikel5,rsa_2048,22,770.06
qkd_bikel5,rsa_2048,23,758.04
qkd_bikel5,rsa_2048,24,771.52
qkd_bikel5,rsa_2048,25,788.25
qkd_bikel5,rsa_2048,26,825.85
qkd_bikel5,rsa_2048,27,884.73
qkd_bikel5,rsa_2048,28,889.31
qkd_bikel5,rsa_2048,29,764.35
qkd_bikel5,rsa_2048,30,1542.41
qkd_bikel5,rsa_2048,31,1707.01
qkd_bikel5,rsa_2048,32,1587.65
qkd_bikel5,rsa_2048,33,1403.43
qkd_bikel5,rsa_2048,34,1685.16
qkd_bikel5,rsa_2048,35,1308.10
qkd_bikel5,rsa_2048,36,838.59
qkd_bikel5,rsa_2048,37,808.24
qkd_bikel5,rsa_2048,38,778.09
qkd_bikel5,rsa_2048,39,772.23
qkd_bikel5,rsa_2048,40,800.90
qkd_bikel5,rsa_2048,41,712.14
qkd_bikel5,rsa_2048,42,758.25
qkd_bikel5,rsa_2048,43,753.39
qkd_bikel5,rsa_2048,44,774.45
qkd_bikel5,rsa_2048,45,800.57
qkd_bikel5,rsa_2048,46,800.86
qkd_bikel5,rsa_2048,47,789.95
qkd_bikel5,rsa_2048,48,786.04
qkd_bikel5,rsa_2048,49,835.89
qkd_bikel5,rsa_2048,50,838.88
qkd_bikel5,mldsa44,1,810.56
qkd_bikel5,mldsa44,2,761.65
qkd_bikel5,mldsa44,3,745.91
qkd_bikel5,mldsa44,4,765.46
qkd_bikel5,mldsa44,5,842.30
qkd_bikel5,mldsa44,6,794.34
qkd_bikel5,mldsa44,7,835.09
qkd_bikel5,mldsa44,8,809.70
qkd_bikel5,mldsa44,9,850.86
qkd_bikel5,mldsa44,10,775.84
qkd_bikel5,mldsa44,11,867.96
qkd_bikel5,mldsa44,12,729.97
qkd_bikel5,mldsa44,13,726.91
qkd_bikel5,mldsa44,14,726.58
qkd_bikel5,mldsa44,15,745.12
qkd_bikel5,mldsa44,16,786.65
qkd_bikel5,mldsa44,17,830.84
qkd_bikel5,mldsa44,18,797.46
qkd_bikel5,mldsa44,19,755.78
qkd_bikel5,mldsa44,20,795.82
qkd_bikel5,mldsa44,21,784.93
qkd_bikel5,mldsa44,22,839.14
qkd_bikel5,mldsa44,23,752.04
qkd_bikel5,mldsa44,24,741.72
qkd_bikel5,mldsa44,25,758.09
qkd_bikel5,mldsa44,26,779.67
qkd_bikel5,mldsa44,27,779.40
qkd_bikel5,mldsa44,28,757.99
qkd_bikel5,mldsa44,29,764.94
qkd_bikel5,mldsa44,30,801.61
qkd_bikel5,mldsa44,31,745.12
qkd_bikel5,mldsa44,32,797.25
qkd_bikel5,mldsa44,33,719.95
qkd_bikel5,mldsa44,34,766.22
qkd_bikel5,mldsa44,35,740.42
qkd_bikel5,mldsa44,36,737.51
qkd_bikel5,mldsa44,37,771.94
qkd_bikel5,mldsa44,38,757.20
qkd_bikel5,mldsa44,39,847.95
qkd_bikel5,mldsa44,40,830.80
qkd_bikel5,mldsa44,41,839.98
qkd_bikel5,mldsa44,42,811.20
qkd_bikel5,mldsa44,43,851.13
qkd_bikel5,mldsa44,44,752.39
qkd_bikel5,mldsa44,45,748.20
qkd_bikel5,mldsa44,46,780.67
qkd_bikel5,mldsa44,47,836.86
qkd_bikel5,mldsa44,48,905.00
qkd_bikel5,mldsa44,49,788.73
qkd_bikel5,mldsa44,50,764.83
qkd_bikel5,falcon512,1,783.55
qkd_bikel5,falcon512,2,763.94
qkd_bikel5,falcon512,3,765.64
qkd_bikel5,falcon512,4,718.31
qkd_bikel5,falcon512,5,764.60
qkd_bikel5,falcon512,6,768.44
qkd_bikel5,falcon512,7,746.09
qkd_bikel5,falcon512,8,823.51
qkd_bikel5,falcon512,9,764.97
qkd_bikel5,falcon512,10,788.40
qkd_bikel5,falcon512,11,772.45
qkd_bikel5,falcon512,12,799.59
qkd_bikel5,falcon512,13,762.44
qkd_bikel5,falcon512,14,809.67
qkd_bikel5,falcon512,15,811.90
qkd_bikel5,falcon512,16,856.77
qkd_bikel5,falcon512,17,759.60
qkd_bikel5,falcon512,18,790.44
qkd_bikel5,falcon512,19,896.27
qkd_bikel5,falcon512,20,807.98
qkd_bikel5,falcon512,21,837.33
qkd_bikel5,falcon512,22,821.20
qkd_bikel5,falcon512,23,793.39
qkd_bikel5,falcon512,24,798.39
qkd_bikel5,falcon512,25,733.08
qkd_bikel5,falcon512,26,769.16
qkd_bikel5,falcon512,27,750.78
qkd_bikel5,falcon512,28,784.95
qkd_bikel5,falcon512,29,756.70
qkd_bikel5,falcon512,30,763.54
qkd_bikel5,falcon512,31,757.71
qkd_bikel5,falcon512,32,784.79
qkd_bikel5,falcon512,33,781.27
qkd_bikel5,falcon512,34,859.55
qkd_bikel5,falcon512,35,915.12
qkd_bikel5,falcon512,36,801.62
qkd_bikel5,falcon512,37,738.71
qkd_bikel5,falcon512,38,751.04
qkd_bikel5,falcon512,39,778.57
qkd_bikel5,falcon512,40,785.78
qkd_bikel5,falcon512,41,790.11
qkd_bikel5,falcon512,42,809.94
qkd_bikel5,falcon512,43,783.46
qkd_bikel5,falcon512,44,810.68
qkd_bikel5,falcon512,45,797.62
qkd_bikel5,falcon512,46,741.36
qkd_bikel5,falcon512,47,759.03
qkd_bikel5,falcon512,48,811.24
qkd_bikel5,falcon512,49,779.57
qkd_bikel5,falcon512,50,740.45
qkd_frodo640aes,rsa_2048,1,803.66
qkd_frodo640aes,rsa_2048,2,807.06
qkd_frodo640aes,rsa_2048,3,754.32
qkd_frodo640aes,rsa_2048,4,771.23
qkd_frodo640aes,rsa_2048,5,780.89
qkd_frodo640aes,rsa_2048,6,761.98
qkd_frodo640aes,rsa_2048,7,895.95
qkd_frodo640aes,rsa_2048,8,775.94
qkd_frodo640aes,rsa_2048,9,786.48
qkd_frodo640aes,rsa_2048,10,793.18
qkd_frodo640aes,rsa_2048,11,764.61
qkd_frodo640aes,rsa_2048,12,777.54
qkd_frodo640aes,rsa_2048,13,770.77
qkd_frodo640aes,rsa_2048,14,856.47
qkd_frodo640aes,rsa_2048,15,829.20
qkd_frodo640aes,rsa_2048,16,795.31
qkd_frodo640aes,rsa_2048,17,738.13
qkd_frodo640aes,rsa_2048,18,753.32
qkd_frodo640aes,rsa_2048,19,752.93
qkd_frodo640aes,rsa_2048,20,761.95
qkd_frodo640aes,rsa_2048,21,762.58
qkd_frodo640aes,rsa_2048,22,760.91
qkd_frodo640aes,rsa_2048,23,770.68
qkd_frodo640aes,rsa_2048,24,801.61
qkd_frodo640aes,rsa_2048,25,780.87
qkd_frodo640aes,rsa_2048,26,763.85
qkd_frodo640aes,rsa_2048,27,806.25
qkd_frodo640aes,rsa_2048,28,740.32
qkd_frodo640aes,rsa_2048,29,726.48
qkd_frodo640aes,rsa_2048,30,740.64
qkd_frodo640aes,rsa_2048,31,750.53
qkd_frodo640aes,rsa_2048,32,781.80
qkd_frodo640aes,rsa_2048,33,764.19
qkd_frodo640aes,rsa_2048,34,750.18
qkd_frodo640aes,rsa_2048,35,769.27
qkd_frodo640aes,rsa_2048,36,752.92
qkd_frodo640aes,rsa_2048,37,791.11
qkd_frodo640aes,rsa_2048,38,789.01
qkd_frodo640aes,rsa_2048,39,777.05
qkd_frodo640aes,rsa_2048,40,751.49
qkd_frodo640aes,rsa_2048,41,746.14
qkd_frodo640aes,rsa_2048,42,801.17
qkd_frodo640aes,rsa_2048,43,784.64
qkd_frodo640aes,rsa_2048,44,823.49
qkd_frodo640aes,rsa_2048,45,832.77
qkd_frodo640aes,rsa_2048,46,817.74
qkd_frodo640aes,rsa_2048,47,772.24
qkd_frodo640aes,rsa_2048,48,757.38
qkd_frodo640aes,rsa_2048,49,767.61
qkd_frodo640aes,rsa_2048,50,792.09
qkd_frodo640aes,mldsa44,1,730.07
qkd_frodo640aes,mldsa44,2,736.28
qkd_frodo640aes,mldsa44,3,785.31
qkd_frodo640aes,mldsa44,4,792.27
qkd_frodo640aes,mldsa44,5,784.29
qkd_frodo640aes,mldsa44,6,778.51
qkd_frodo640aes,mldsa44,7,772.86
qkd_frodo640aes,mldsa44,8,793.77
qkd_frodo640aes,mldsa44,9,739.22
qkd_frodo640aes,mldsa44,10,758.99
qkd_frodo640aes,mldsa44,11,748.96
qkd_frodo640aes,mldsa44,12,736.33
qkd_frodo640aes,mldsa44,13,796.76
qkd_frodo640aes,mldsa44,14,809.19
qkd_frodo640aes,mldsa44,15,809.19
qkd_frodo640aes,mldsa44,16,797.66
qkd_frodo640aes,mldsa44,17,762.57
qkd_frodo640aes,mldsa44,18,779.25
qkd_frodo640aes,mldsa44,19,772.98
qkd_frodo640aes,mldsa44,20,752.86
qkd_frodo640aes,mldsa44,21,742.24
qkd_frodo640aes,mldsa44,22,766.80
qkd_frodo640aes,mldsa44,23,765.49
qkd_frodo640aes,mldsa44,24,804.94
qkd_frodo640aes,mldsa44,25,747.94
qkd_frodo640aes,mldsa44,26,857.96
qkd_frodo640aes,mldsa44,27,848.26
qkd_frodo640aes,mldsa44,28,843.55
qkd_frodo640aes,mldsa44,29,804.07
qkd_frodo640aes,mldsa44,30,717.11
qkd_frodo640aes,mldsa44,31,738.05
qkd_frodo640aes,mldsa44,32,786.01
qkd_frodo640aes,mldsa44,33,728.22
qkd_frodo640aes,mldsa44,34,811.98
qkd_frodo640aes,mldsa44,35,760.91
qkd_frodo640aes,mldsa44,36,760.16
qkd_frodo640aes,mldsa44,37,790.34
qkd_frodo640aes,mldsa44,38,791.70
qkd_frodo640aes,mldsa44,39,787.93
qkd_frodo640aes,mldsa44,40,775.25
qkd_frodo640aes,mldsa44,41,718.63
qkd_frodo640aes,mldsa44,42,738.93
qkd_frodo640aes,mldsa44,43,747.76
qkd_frodo640aes,mldsa44,44,735.48
qkd_frodo640aes,mldsa44,45,827.03
qkd_frodo640aes,mldsa44,46,838.00
qkd_frodo640aes,mldsa44,47,829.35
qkd_frodo640aes,mldsa44,48,777.63
qkd_frodo640aes,mldsa44,49,755.82
qkd_frodo640aes,mldsa44,50,951.19
qkd_frodo640aes,falcon512,1,761.09
qkd_frodo640aes,falcon512,2,736.08
qkd_frodo640aes,falcon512,3,730.64
qkd_frodo640aes,falcon512,4,724.61
qkd_frodo640aes,falcon512,5,751.46
qkd_frodo640aes,falcon512,6,750.71
qkd_frodo640aes,falcon512,7,759.90
qkd_frodo640aes,falcon512,8,764.26
qkd_frodo640aes,falcon512,9,744.79
qkd_frodo640aes,falcon512,10,759.07
qkd_frodo640aes,falcon512,11,752.20
qkd_frodo640aes,falcon512,12,726.19
qkd_frodo640aes,falcon512,13,830.09
qkd_frodo640aes,falcon512,14,761.76
qkd_frodo640aes,falcon512,15,815.26
qkd_frodo640aes,falcon512,16,758.46
qkd_frodo640aes,falcon512,17,749.61
qkd_frodo640aes,falcon512,18,795.37
qkd_frodo640aes,falcon512,19,927.27
qkd_frodo640aes,falcon512,20,806.72
qkd_frodo640aes,falcon512,21,747.23
qkd_frodo640aes,falcon512,22,731.13
qkd_frodo640aes,falcon512,23,745.67
qkd_frodo640aes,falcon512,24,717.94
qkd_frodo640aes,falcon512,25,766.47
qkd_frodo640aes,falcon512,26,769.14
qkd_frodo640aes,falcon512,27,751.47
qkd_frodo640aes,falcon512,28,746.03
qkd_frodo640aes,falcon512,29,800.79
qkd_frodo640aes,falcon512,30,778.33
qkd_frodo640aes,falcon512,31,770.77
qkd_frodo640aes,falcon512,32,767.28
qkd_frodo640aes,falcon512,33,713.66
qkd_frodo640aes,falcon512,34,742.79
qkd_frodo640aes,falcon512,35,735.78
qkd_frodo640aes,falcon512,36,807.48
qkd_frodo640aes,falcon512,37,842.93
qkd_frodo640aes,falcon512,38,783.92
qkd_frodo640aes,falcon512,39,746.88
qkd_frodo640aes,falcon512,40,768.21
qkd_frodo640aes,falcon512,41,848.89
qkd_frodo640aes,falcon512,42,785.12
qkd_frodo640aes,falcon512,43,730.85
qkd_frodo640aes,falcon512,44,755.54
qkd_frodo640aes,falcon512,45,959.87
qkd_frodo640aes,falcon512,46,805.32
qkd_frodo640aes,falcon512,47,987.99
qkd_frodo640aes,falcon512,48,841.40
qkd_frodo640aes,falcon512,49,775.69
qkd_frodo640aes,falcon512,50,789.60
qkd_frodo640shake,rsa_2048,1,792.78
qkd_frodo640shake,rsa_2048,2,791.88
qkd_frodo640shake,rsa_2048,3,830.78
qkd_frodo640shake,rsa_2048,4,792.06
qkd_frodo640shake,rsa_2048,5,756.50
qkd_frodo640shake,rsa_2048,6,789.20
qkd_frodo640shake,rsa_2048,7,747.54
qkd_frodo640shake,rsa_2048,8,767.83
qkd_frodo640shake,rsa_2048,9,776.65
qkd_frodo640shake,rsa_2048,10,755.43
qkd_frodo640shake,rsa_2048,11,810.61
qkd_frodo640shake,rsa_2048,12,780.16
qkd_frodo640shake,rsa_2048,13,769.57
qkd_frodo640shake,rsa_2048,14,763.32
qkd_frodo640shake,rsa_2048,15,775.57
qkd_frodo640shake,rsa_2048,16,735.87
qkd_frodo640shake,rsa_2048,17,740.37
qkd_frodo640shake,rsa_2048,18,751.34
qkd_frodo640shake,rsa_2048,19,802.86
qkd_frodo640shake,rsa_2048,20,838.72
qkd_frodo640shake,rsa_2048,21,798.24
qkd_frodo640shake,rsa_2048,22,755.90
qkd_frodo640shake,rsa_2048,23,776.43
qkd_frodo640shake,rsa_2048,24,868.03
qkd_frodo640shake,rsa_2048,25,780.99
qkd_frodo640shake,rsa_2048,26,749.51
qkd_frodo640shake,rsa_2048,27,746.18
qkd_frodo640shake,rsa_2048,28,746.42
qkd_frodo640shake,rsa_2048,29,747.34
qkd_frodo640shake,rsa_2048,30,817.17
qkd_frodo640shake,rsa_2048,31,815.39
qkd_frodo640shake,rsa_2048,32,843.69
qkd_frodo640shake,rsa_2048,33,791.95
qkd_frodo640shake,rsa_2048,34,834.01
qkd_frodo640shake,rsa_2048,35,740.76
qkd_frodo640shake,rsa_2048,36,735.89
qkd_frodo640shake,rsa_2048,37,829.00
qkd_frodo640shake,rsa_2048,38,761.10
qkd_frodo640shake,rsa_2048,39,766.62
qkd_frodo640shake,rsa_2048,40,805.77
qkd_frodo640shake,rsa_2048,41,788.12
qkd_frodo640shake,rsa_2048,42,753.27
qkd_frodo640shake,rsa_2048,43,800.69
qkd_frodo640shake,rsa_2048,44,771.98
qkd_frodo640shake,rsa_2048,45,768.53
qkd_frodo640shake,rsa_2048,46,717.87
qkd_frodo640shake,rsa_2048,47,749.20
qkd_frodo640shake,rsa_2048,48,734.53
qkd_frodo640shake,rsa_2048,49,789.00
qkd_frodo640shake,rsa_2048,50,816.27
qkd_frodo640shake,mldsa44,1,764.69
qkd_frodo640shake,mldsa44,2,762.57
qkd_frodo640shake,mldsa44,3,804.20
qkd_frodo640shake,mldsa44,4,750.60
qkd_frodo640shake,mldsa44,5,789.89
qkd_frodo640shake,mldsa44,6,711.15
qkd_frodo640shake,mldsa44,7,776.63
qkd_frodo640shake,mldsa44,8,840.29
qkd_frodo640shake,mldsa44,9,742.36
qkd_frodo640shake,mldsa44,10,742.43
qkd_frodo640shake,mldsa44,11,799.73
qkd_frodo640shake,mldsa44,12,818.73
qkd_frodo640shake,mldsa44,13,801.22
qkd_frodo640shake,mldsa44,14,789.00
qkd_frodo640shake,mldsa44,15,838.82
qkd_frodo640shake,mldsa44,16,832.27
qkd_frodo640shake,mldsa44,17,775.96
qkd_frodo640shake,mldsa44,18,757.51
qkd_frodo640shake,mldsa44,19,766.18
qkd_frodo640shake,mldsa44,20,788.73
qkd_frodo640shake,mldsa44,21,769.66
qkd_frodo640shake,mldsa44,22,792.98
qkd_frodo640shake,mldsa44,23,771.68
qkd_frodo640shake,mldsa44,24,795.95
qkd_frodo640shake,mldsa44,25,809.23
qkd_frodo640shake,mldsa44,26,781.04
qkd_frodo640shake,mldsa44,27,768.47
qkd_frodo640shake,mldsa44,28,879.58
qkd_frodo640shake,mldsa44,29,1714.88
qkd_frodo640shake,mldsa44,30,1698.32
qkd_frodo640shake,mldsa44,31,1664.82
qkd_frodo640shake,mldsa44,32,1680.82
qkd_frodo640shake,mldsa44,33,1578.94
qkd_frodo640shake,mldsa44,34,928.10
qkd_frodo640shake,mldsa44,35,774.30
qkd_frodo640shake,mldsa44,36,800.79
qkd_frodo640shake,mldsa44,37,769.27
qkd_frodo640shake,mldsa44,38,742.34
qkd_frodo640shake,mldsa44,39,743.22
qkd_frodo640shake,mldsa44,40,751.56
qkd_frodo640shake,mldsa44,41,762.60
qkd_frodo640shake,mldsa44,42,763.07
qkd_frodo640shake,mldsa44,43,852.56
qkd_frodo640shake,mldsa44,44,791.73
qkd_frodo640shake,mldsa44,45,826.06
qkd_frodo640shake,mldsa44,46,771.94
qkd_frodo640shake,mldsa44,47,801.72
qkd_frodo640shake,mldsa44,48,791.42
qkd_frodo640shake,mldsa44,49,764.33
qkd_frodo640shake,mldsa44,50,740.89
qkd_frodo640shake,falcon512,1,753.54
qkd_frodo640shake,falcon512,2,761.80
qkd_frodo640shake,falcon512,3,797.43
qkd_frodo640shake,falcon512,4,744.52
qkd_frodo640shake,falcon512,5,758.36
qkd_frodo640shake,falcon512,6,765.20
qkd_frodo640shake,falcon512,7,785.83
qkd_frodo640shake,falcon512,8,771.09
qkd_frodo640shake,falcon512,9,726.68
qkd_frodo640shake,falcon512,10,755.07
qkd_frodo640shake,falcon512,11,828.27
qkd_frodo640shake,falcon512,12,791.92
qkd_frodo640shake,falcon512,13,795.84
qkd_frodo640shake,falcon512,14,774.80
qkd_frodo640shake,falcon512,15,818.92
qkd_frodo640shake,falcon512,16,795.62
qkd_frodo640shake,falcon512,17,837.33
qkd_frodo640shake,falcon512,18,808.20
qkd_frodo640shake,falcon512,19,748.68
qkd_frodo640shake,falcon512,20,749.18
qkd_frodo640shake,falcon512,21,754.70
qkd_frodo640shake,falcon512,22,878.31
qkd_frodo640shake,falcon512,23,775.45
qkd_frodo640shake,falcon512,24,776.33
qkd_frodo640shake,falcon512,25,791.72
qkd_frodo640shake,falcon512,26,794.92
qkd_frodo640shake,falcon512,27,840.29
qkd_frodo640shake,falcon512,28,882.84
qkd_frodo640shake,falcon512,29,817.91
qkd_frodo640shake,falcon512,30,814.64
qkd_frodo640shake,falcon512,31,736.09
qkd_frodo640shake,falcon512,32,708.72
qkd_frodo640shake,falcon512,33,777.77
qkd_frodo640shake,falcon512,34,774.75
qkd_frodo640shake,falcon512,35,771.90
qkd_frodo640shake,falcon512,36,778.44
qkd_frodo640shake,falcon512,37,786.67
qkd_frodo640shake,falcon512,38,817.29
qkd_frodo640shake,falcon512,39,792.62
qkd_frodo640shake,falcon512,40,731.01
qkd_frodo640shake,falcon512,41,732.24
qkd_frodo640shake,falcon512,42,729.97
qkd_frodo640shake,falcon512,43,765.81
qkd_frodo640shake,falcon512,44,741.49
qkd_frodo640shake,falcon512,45,761.10
qkd_frodo640shake,falcon512,46,811.14
qkd_frodo640shake,falcon512,47,769.92
qkd_frodo640shake,falcon512,48,784.96
qkd_frodo640shake,falcon512,49,792.51
qkd_frodo640shake,falcon512,50,778.28
qkd_frodo976aes,rsa_2048,1,765.74
qkd_frodo976aes,rsa_2048,2,722.82
qkd_frodo976aes,rsa_2048,3,716.60
qkd_frodo976aes,rsa_2048,4,766.22
qkd_frodo976aes,rsa_2048,5,764.51
qkd_frodo976aes,rsa_2048,6,784.99
qkd_frodo976aes,rsa_2048,7,780.18
qkd_frodo976aes,rsa_2048,8,784.30
qkd_frodo976aes,rsa_2048,9,786.63
qkd_frodo976aes,rsa_2048,10,792.96
qkd_frodo976aes,rsa_2048,11,792.80
qkd_frodo976aes,rsa_2048,12,743.41
qkd_frodo976aes,rsa_2048,13,788.66
qkd_frodo976aes,rsa_2048,14,788.33
qkd_frodo976aes,rsa_2048,15,776.60
qkd_frodo976aes,rsa_2048,16,789.20
qkd_frodo976aes,rsa_2048,17,776.91
qkd_frodo976aes,rsa_2048,18,773.92
qkd_frodo976aes,rsa_2048,19,774.44
qkd_frodo976aes,rsa_2048,20,776.18
qkd_frodo976aes,rsa_2048,21,803.72
qkd_frodo976aes,rsa_2048,22,718.46
qkd_frodo976aes,rsa_2048,23,782.19
qkd_frodo976aes,rsa_2048,24,728.85
qkd_frodo976aes,rsa_2048,25,771.03
qkd_frodo976aes,rsa_2048,26,762.48
qkd_frodo976aes,rsa_2048,27,775.00
qkd_frodo976aes,rsa_2048,28,838.93
qkd_frodo976aes,rsa_2048,29,797.71
qkd_frodo976aes,rsa_2048,30,755.82
qkd_frodo976aes,rsa_2048,31,761.44
qkd_frodo976aes,rsa_2048,32,737.24
qkd_frodo976aes,rsa_2048,33,724.84
qkd_frodo976aes,rsa_2048,34,723.67
qkd_frodo976aes,rsa_2048,35,779.30
qkd_frodo976aes,rsa_2048,36,775.28
qkd_frodo976aes,rsa_2048,37,785.65
qkd_frodo976aes,rsa_2048,38,774.41
qkd_frodo976aes,rsa_2048,39,753.19
qkd_frodo976aes,rsa_2048,40,743.34
qkd_frodo976aes,rsa_2048,41,794.44
qkd_frodo976aes,rsa_2048,42,760.02
qkd_frodo976aes,rsa_2048,43,725.50
qkd_frodo976aes,rsa_2048,44,761.04
qkd_frodo976aes,rsa_2048,45,725.50
qkd_frodo976aes,rsa_2048,46,800.19
qkd_frodo976aes,rsa_2048,47,811.98
qkd_frodo976aes,rsa_2048,48,819.98
qkd_frodo976aes,rsa_2048,49,847.01
qkd_frodo976aes,rsa_2048,50,852.46
qkd_frodo976aes,mldsa44,1,843.30
qkd_frodo976aes,mldsa44,2,807.43
qkd_frodo976aes,mldsa44,3,718.83
qkd_frodo976aes,mldsa44,4,731.51
qkd_frodo976aes,mldsa44,5,718.95
qkd_frodo976aes,mldsa44,6,736.68
qkd_frodo976aes,mldsa44,7,749.77
qkd_frodo976aes,mldsa44,8,746.78
qkd_frodo976aes,mldsa44,9,770.15
qkd_frodo976aes,mldsa44,10,857.19
qkd_frodo976aes,mldsa44,11,796.43
qkd_frodo976aes,mldsa44,12,780.04
qkd_frodo976aes,mldsa44,13,755.30
